BookID,Title,Author,YearPublished,Genre,Price,CopiesAvailable,Rating
419,To Kill a Mockingbird,Jane Austen,1954,Biography,767,18,4.2
420,Ulysses,Homer,1914,Adventure,719,14,4
421,1984,Charlotte Bronte,2010,Horror,802,16,2.5
422,War and Peace,Leo Tolstoy,1902,Fantasy,578,19,5.2
423,Pride and Prejudice,F. Scott Fitzgerald,1920,Biography,637,6,8.7
424,The Catcher in the Rye,Jane Austen,1929,Mystery,446,17,6.4
425,1984,James Joyce,1977,Adventure,278,18,6.5
426,The Catcher in the Rye,George Orwell,1974,Adventure,661,15,9.5
427,War and Peace,Charlotte Bronte,1937,Drama,558,6,8.3
428,To Kill a Mockingbird,Jane Austen,1920,Fiction,607,6,9.8
429,War and Peace,J.D. Salinger,1910,Romance,849,18,8.9
430,Moby Dick,Homer,1915,Drama,550,3,4.9
431,1984,Charlotte Bronte,1966,Mystery,269,14,0.2
432,The Odyssey,F. Scott Fitzgerald,1943,Romance,427,5,1.8
433,To Kill a Mockingbird,Herman Melville,2000,Biography,524,6,7.3
434,War and Peace,J.D. Salinger,1960,Horror,585,9,1.4
435,1984,Charlotte Bronte,2019,Romance,965,13,3
436,War and Peace,Herman Melville,1905,Biography,881,18,3.2
437,1984,James Joyce,1917,Fiction,693,16,2.9
438,Ulysses,Herman Melville,1922,Horror,189,10,0.6
439,To Kill a Mockingbird,Charlotte Bronte,1938,Drama,539,3,8.3
440,1984,Herman Melville,1959,Biography,530,16,8.5
441,The Catcher in the Rye,J.D. Salinger,1903,Classic,172,4,9.4
442,Pride and Prejudice,J.D. Salinger,1954,Biography,760,17,8.2
443,Moby Dick,J.D. Salinger,1917,Science Fiction,509,11,8.4
444,Jane Eyre,Harper Lee,1910,Fantasy,723,11,0.6
445,Moby Dick,Homer,1914,Fiction,672,11,9.4
446,1984,F. Scott Fitzgerald,1974,Horror,511,8,6.4
447,Ulysses,F. Scott Fitzgerald,1923,Romance,256,13,6.2
448,War and Peace,George Orwell,1976,Romance,474,3,8.5
449,1984,James Joyce,1967,Fiction,656,15,8.1
450,To Kill a Mockingbird,Charlotte Bronte,1969,Drama,642,17,4.1
451,Jane Eyre,Harper Lee,2018,Classic,954,20,8.2
452,War and Peace,Homer,1929,Biography,530,7,8
453,Ulysses,Jane Austen,1927,Mystery,499,11,2.9
454,To Kill a Mockingbird,Homer,1902,Adventure,795,2,4.8
455,1984,Herman Melville,1950,Classic,371,8,2.8
456,War and Peace,Jane Austen,2014,Romance,823,13,5.6
457,Ulysses,Herman Melville,1907,Horror,904,6,8.8
458,Pride and Prejudice,Jane Austen,2007,Horror,885,20,7.4
459,Ulysses,Jane Austen,1905,Classic,978,8,0.8
460,To Kill a Mockingbird,Homer,2023,Adventure,549,16,1.4
461,Ulysses,J.D. Salinger,1992,Mystery,830,15,4.4
462,To Kill a Mockingbird,George Orwell,1991,Fiction,380,20,8.3
463,The Great Gatsby,Leo Tolstoy,1953,Mystery,432,6,9.5
464,The Catcher in the Rye,George Orwell,2002,Horror,643,17,5.2
465,Ulysses,J.D. Salinger,2021,Adventure,285,16,1.5
466,The Odyssey,James Joyce,1952,Drama,288,6,9.1
467,1984,George Orwell,1904,Drama,732,2,0.7
468,The Odyssey,Leo Tolstoy,1984,Classic,933,1,5.2
469,War and Peace,F. Scott Fitzgerald,1939,Biography,994,2,7.6
470,To Kill a Mockingbird,Homer,1999,Biography,214,11,2.2
471,Ulysses,James Joyce,1957,Romance,611,7,9
472,Jane Eyre,J.D. Salinger,1912,Science Fiction,421,14,3.6
473,Jane Eyre,Homer,1946,Mystery,335,11,3.7
474,The Great Gatsby,James Joyce,1994,Romance,389,9,7.6
475,Jane Eyre,Jane Austen,2015,Biography,102,19,6.2
476,The Odyssey,F. Scott Fitzgerald,1929,Science Fiction,693,6,4.9
477,Ulysses,James Joyce,2021,Romance,305,10,2.2
478,Moby Dick,Leo Tolstoy,1986,Romance,467,17,2.9
479,War and Peace,Leo Tolstoy,2019,Classic,290,14,1.6
480,1984,Homer,1954,Science Fiction,190,13,8.4
481,Moby Dick,Leo Tolstoy,1949,Mystery,858,10,5.8
482,Moby Dick,J.D. Salinger,1998,Adventure,783,12,9.6
483,War and Peace,F. Scott Fitzgerald,2021,Fiction,549,18,2.6
484,Jane Eyre,Harper Lee,1939,Fiction,872,10,5.3
485,To Kill a Mockingbird,F. Scott Fitzgerald,1958,Drama,718,8,2.4
486,1984,Harper Lee,1956,Romance,214,18,0.6
487,The Odyssey,Harper Lee,1964,Fiction,401,5,6.3
488,Jane Eyre,James Joyce,1933,Adventure,160,8,3.1
489,War and Peace,Herman Melville,1979,Fiction,509,5,0.5
490,To Kill a Mockingbird,James Joyce,1956,Drama,668,20,4.1
491,Pride and Prejudice,Harper Lee,1957,Fiction,850,15,2.8
492,To Kill a Mockingbird,F. Scott Fitzgerald,1989,Adventure,691,13,8.5
493,The Catcher in the Rye,Jane Austen,2016,Mystery,683,15,6
494,The Odyssey,F. Scott Fitzgerald,1965,Horror,207,15,5.4
495,Moby Dick,Homer,1995,Classic,532,17,5.7
496,Jane Eyre,Leo Tolstoy,1993,Fantasy,343,15,6.8
497,The Odyssey,F. Scott Fitzgerald,1972,Romance,657,7,3.7
498,War and Peace,George Orwell,1982,Adventure,655,1,1.9
499,The Catcher in the Rye,Homer,1960,Fiction,489,2,6.3
500,Jane Eyre,Harper Lee,1956,Mystery,657,2,7.6
501,To Kill a Mockingbird,F. Scott Fitzgerald,1934,Adventure,491,18,8.5
502,The Odyssey,J.D. Salinger,1919,Adventure,892,8,2.8
503,To Kill a Mockingbird,Jane Austen,1913,Horror,639,13,0.8
504,Moby Dick,Charlotte Bronte,1938,Fantasy,325,12,0.6
505,Moby Dick,Leo Tolstoy,1935,Science Fiction,973,9,7
506,Jane Eyre,Homer,1956,Horror,310,20,9.6
507,The Odyssey,J.D. Salinger,1949,Horror,221,3,5.3
508,Ulysses,George Orwell,1905,Horror,933,15,4.6
509,Ulysses,F. Scott Fitzgerald,1924,Mystery,903,12,1.9
510,Ulysses,Herman Melville,1967,Drama,134,9,3.5
511,Moby Dick,F. Scott Fitzgerald,2004,Mystery,747,2,7.9
512,The Great Gatsby,Jane Austen,1983,Romance,963,5,7.7
513,The Great Gatsby,James Joyce,1941,Drama,682,19,7.5
514,The Great Gatsby,Homer,1937,Adventure,336,9,1.5
515,Pride and Prejudice,Harper Lee,2008,Horror,805,10,6.5
516,Pride and Prejudice,Homer,1911,Adventure,731,18,9.5
517,1984,Jane Austen,1925,Mystery,617,12,1.4
518,To Kill a Mockingbird,Leo Tolstoy,2002,Biography,568,14,9.9
519,The Catcher in the Rye,George Orwell,1952,Romance,709,18,5.3
520,1984,George Orwell,1933,Horror,300,19,1.9
521,The Odyssey,Charlotte Bronte,1979,Science Fiction,297,4,5.6
522,Moby Dick,Jane Austen,1988,Mystery,860,12,2.3
523,Jane Eyre,Harper Lee,1934,Adventure,858,2,3.2
524,Pride and Prejudice,Leo Tolstoy,1948,Classic,891,13,0.6
525,Ulysses,James Joyce,1999,Adventure,386,1,2.4
526,War and Peace,Charlotte Bronte,1913,Romance,581,10,8.8
527,Jane Eyre,Harper Lee,1939,Classic,651,16,3.5
528,1984,F. Scott Fitzgerald,1982,Romance,191,11,5.7
529,Pride and Prejudice,Harper Lee,1910,Mystery,158,15,1.5
530,The Great Gatsby,Herman Melville,2008,Mystery,714,2,4.6
531,The Odyssey,J.D. Salinger,2010,Adventure,930,16,5.9
532,Moby Dick,Charlotte Bronte,1924,Adventure,372,7,6.9
533,War and Peace,James Joyce,2012,Horror,895,9,0.2
534,Ulysses,James Joyce,1992,Drama,791,13,8.1
535,The Odyssey,George Orwell,1939,Mystery,625,9,0.8
536,Ulysses,Jane Austen,1976,Fiction,966,7,6.1
537,1984,Homer,1914,Fantasy,115,14,4.9
538,The Odyssey,George Orwell,1932,Fantasy,496,11,8.9
539,1984,Homer,1957,Romance,917,16,0.1
540,Moby Dick,Herman Melville,1934,Drama,903,8,3.4
541,Pride and Prejudice,F. Scott Fitzgerald,1943,Classic,989,5,3.4
542,War and Peace,Jane Austen,2014,Adventure,998,12,3.7
543,Pride and Prejudice,Harper Lee,1929,Fantasy,663,10,2.3
544,Ulysses,Herman Melville,1937,Drama,363,15,4.5
545,The Catcher in the Rye,Homer,1964,Romance,377,5,4
546,To Kill a Mockingbird,Leo Tolstoy,1967,Classic,227,8,1.7
547,Ulysses,Homer,1904,Fantasy,715,1,6.8
548,The Catcher in the Rye,J.D. Salinger,1905,Classic,618,7,5.7
549,Moby Dick,Leo Tolstoy,1908,Fantasy,617,17,8.8
550,Pride and Prejudice,Harper Lee,2005,Fiction,106,7,3
551,Jane Eyre,Homer,2013,Classic,180,2,8.5
552,War and Peace,Jane Austen,2024,Fantasy,418,3,8.6
553,Pride and Prejudice,Jane Austen,1945,Biography,527,18,1.7
554,Jane Eyre,James Joyce,1909,Mystery,649,4,2.1
555,Ulysses,Jane Austen,1900,Fiction,751,3,8.7
556,1984,Homer,1965,Science Fiction,306,16,2.3
557,The Great Gatsby,Homer,1934,Romance,371,10,7.4
558,To Kill a Mockingbird,Homer,1992,Biography,790,2,1.1
559,Ulysses,Charlotte Bronte,2003,Classic,579,19,3.4
560,1984,F. Scott Fitzgerald,2012,Classic,879,17,8.4
561,The Great Gatsby,George Orwell,1911,Fantasy,204,17,6.2
562,War and Peace,James Joyce,1953,Fiction,914,4,3.7
563,Moby Dick,F. Scott Fitzgerald,1956,Fantasy,581,14,3.5
564,Ulysses,J.D. Salinger,1941,Adventure,927,14,4.2
565,Pride and Prejudice,J.D. Salinger,1923,Fiction,197,17,2.2
566,Jane Eyre,Leo Tolstoy,1945,Adventure,302,19,6.4
567,Moby Dick,Harper Lee,1989,Biography,375,10,8.7
568,Ulysses,Herman Melville,1927,Drama,302,5,3.1
569,1984,Herman Melville,2003,Adventure,345,19,9.8
570,The Catcher in the Rye,Homer,1982,Horror,962,6,4.7
571,The Great Gatsby,Homer,1963,Classic,976,14,2.8
572,Ulysses,Herman Melville,1993,Classic,691,15,6.8
573,The Great Gatsby,Leo Tolstoy,1977,Romance,773,19,5.7
574,To Kill a Mockingbird,Charlotte Bronte,1915,Fiction,959,13,9.1
575,The Catcher in the Rye,Jane Austen,1966,Science Fiction,580,14,4.7
576,The Great Gatsby,Homer,1902,Fantasy,504,15,9.8
577,The Catcher in the Rye,Harper Lee,1969,Science Fiction,819,5,3.4
578,Jane Eyre,J.D. Salinger,1948,Horror,289,12,0.2
579,Ulysses,Homer,1943,Romance,712,14,7.4
580,1984,Herman Melville,1984,Fantasy,819,14,4.8
581,Moby Dick,Harper Lee,1930,Biography,360,10,8
582,Pride and Prejudice,Herman Melville,1993,Biography,320,17,9.9
583,The Great Gatsby,George Orwell,1988,Fiction,107,16,3.2
584,Jane Eyre,Jane Austen,2013,Drama,957,10,0.2
585,War and Peace,Herman Melville,1985,Biography,940,12,9.2
586,Jane Eyre,Jane Austen,1994,Fiction,644,3,2.1
587,The Catcher in the Rye,Herman Melville,1905,Science Fiction,722,12,6.3
588,The Odyssey,Harper Lee,1927,Science Fiction,760,10,3.4
589,To Kill a Mockingbird,George Orwell,1913,Adventure,958,13,9.7
590,War and Peace,J.D. Salinger,2011,Drama,242,14,7.5
591,Pride and Prejudice,F. Scott Fitzgerald,1937,Horror,476,14,1.3
592,The Catcher in the Rye,J.D. Salinger,2010,Romance,293,1,4.9
593,Ulysses,F. Scott Fitzgerald,1908,Drama,794,12,8.4
594,Moby Dick,James Joyce,2005,Classic,614,4,2.7
595,The Catcher in the Rye,Charlotte Bronte,1937,Adventure,877,18,6.6
596,1984,George Orwell,1956,Fiction,429,14,6.5
597,Ulysses,George Orwell,1978,Romance,923,13,2.1
598,Pride and Prejudice,Leo Tolstoy,1979,Biography,362,6,5.7
599,The Great Gatsby,F. Scott Fitzgerald,2010,Horror,301,6,6.8
600,Moby Dick,F. Scott Fitzgerald,1936,Horror,357,16,8.9
601,The Catcher in the Rye,Harper Lee,1911,Biography,839,15,7.3
602,Moby Dick,Herman Melville,1949,Fantasy,539,16,4.2
603,Jane Eyre,Herman Melville,1932,Romance,528,12,8.7
604,The Catcher in the Rye,Leo Tolstoy,1920,Horror,251,10,2.6
605,Ulysses,Homer,2008,Mystery,255,16,0.2
606,The Catcher in the Rye,George Orwell,1929,Romance,930,16,1.4
607,The Great Gatsby,Charlotte Bronte,1944,Adventure,278,9,7.5
608,Moby Dick,James Joyce,1973,Fantasy,920,5,2
609,War and Peace,Harper Lee,1998,Fiction,370,9,9.5
610,1984,George Orwell,1935,Adventure,542,5,5
611,Jane Eyre,Homer,1937,Biography,531,19,3.2
612,Ulysses,Harper Lee,1968,Horror,774,5,2.8
613,The Odyssey,Charlotte Bronte,1986,Mystery,606,11,7.6
614,To Kill a Mockingbird,James Joyce,1910,Horror,925,3,6.6
615,Ulysses,J.D. Salinger,1951,Biography,356,7,3
616,The Catcher in the Rye,J.D. Salinger,1901,Fantasy,353,5,3.7
617,Moby Dick,Herman Melville,2016,Drama,808,1,5.3
618,Moby Dick,Homer,1922,Fiction,266,6,1.4
619,The Catcher in the Rye,Charlotte Bronte,1900,Biography,600,14,0.4
620,Jane Eyre,James Joyce,1995,Adventure,102,15,2.8
621,The Catcher in the Rye,Jane Austen,1970,Fantasy,360,10,2.5
622,Moby Dick,George Orwell,1964,Science Fiction,927,20,2.3
623,War and Peace,Jane Austen,1919,Classic,210,16,2.5
624,Moby Dick,Harper Lee,1975,Mystery,523,7,5.1
625,The Great Gatsby,Charlotte Bronte,1961,Romance,555,8,2.6
626,To Kill a Mockingbird,George Orwell,1924,Fantasy,925,14,3.6
627,The Great Gatsby,George Orwell,1921,Mystery,759,17,3.6
628,Ulysses,Herman Melville,1995,Horror,793,18,8.8
629,War and Peace,George Orwell,1963,Horror,409,18,2.7
630,Jane Eyre,Charlotte Bronte,1946,Classic,886,6,3.2
631,Pride and Prejudice,Charlotte Bronte,1948,Horror,289,11,2.8
632,To Kill a Mockingbird,James Joyce,1946,Classic,250,2,7.5
633,Moby Dick,J.D. Salinger,1954,Classic,491,3,9.4
634,Moby Dick,Homer,1977,Romance,806,1,9.1
635,The Catcher in the Rye,Harper Lee,1941,Fiction,574,7,8.1
636,Jane Eyre,Herman Melville,1928,Fantasy,734,8,7
637,Moby Dick,Homer,1904,Classic,224,16,5.9
638,1984,Herman Melville,1910,Biography,706,19,1.3
639,War and Peace,Herman Melville,1958,Biography,380,9,2.1
640,Ulysses,Homer,1993,Classic,283,18,0.1
641,Jane Eyre,James Joyce,1952,Mystery,481,3,0.1
642,The Great Gatsby,Leo Tolstoy,1909,Science Fiction,486,13,8.2
643,Ulysses,James Joyce,1938,Mystery,685,2,3
644,The Great Gatsby,Homer,1998,Biography,127,1,1.3
645,Jane Eyre,Leo Tolstoy,2010,Classic,580,1,7.5
646,Moby Dick,James Joyce,2017,Fiction,472,9,8.4
647,Moby Dick,F. Scott Fitzgerald,2024,Horror,169,8,3.4
648,The Great Gatsby,Herman Melville,2004,Drama,776,9,9.9
649,Jane Eyre,Leo Tolstoy,1990,Horror,120,1,3.6
650,The Odyssey,Herman Melville,1930,Biography,123,4,7.2
651,Moby Dick,Homer,2020,Fiction,660,16,9.9
652,The Great Gatsby,Harper Lee,1905,Classic,319,19,0.8
653,War and Peace,Leo Tolstoy,1968,Romance,279,17,7.8
654,Moby Dick,F. Scott Fitzgerald,1908,Classic,778,8,6.3
655,1984,J.D. Salinger,1997,Classic,356,14,7.7
656,The Odyssey,James Joyce,1969,Science Fiction,422,8,6.4
657,Moby Dick,James Joyce,1902,Science Fiction,299,6,2.9
658,The Catcher in the Rye,Homer,1935,Biography,301,9,2.4
659,The Catcher in the Rye,Harper Lee,1952,Classic,509,14,7.5
660,War and Peace,Jane Austen,2016,Mystery,859,12,8.8
661,Pride and Prejudice,Charlotte Bronte,1981,Mystery,858,19,4.8
662,1984,F. Scott Fitzgerald,2011,Horror,673,5,9.4
663,1984,F. Scott Fitzgerald,1962,Biography,265,6,0.2
664,War and Peace,Harper Lee,1951,Fiction,934,1,0.1
665,Pride and Prejudice,Homer,2006,Adventure,525,18,1.4
666,Moby Dick,Jane Austen,2017,Science Fiction,590,2,5.3
667,The Catcher in the Rye,Leo Tolstoy,2004,Mystery,421,12,4.8
668,The Odyssey,Charlotte Bronte,1972,Horror,456,13,1.7
669,The Great Gatsby,Charlotte Bronte,1936,Fantasy,926,1,3.8
670,Pride and Prejudice,George Orwell,1975,Drama,534,3,6
671,Jane Eyre,Jane Austen,1923,Biography,743,20,5.4
672,Moby Dick,Jane Austen,1924,Drama,426,16,6.3
673,Pride and Prejudice,Leo Tolstoy,2019,Mystery,664,3,5.8
674,Jane Eyre,James Joyce,2015,Mystery,469,9,0.1
675,Pride and Prejudice,Jane Austen,1949,Romance,992,8,6.3
676,The Odyssey,Homer,1990,Science Fiction,854,14,9.8
677,To Kill a Mockingbird,Homer,1914,Classic,387,15,2.8
678,Moby Dick,George Orwell,2006,Biography,806,5,3.6
679,Ulysses,George Orwell,1953,Mystery,722,11,9.2
680,Pride and Prejudice,George Orwell,1919,Mystery,495,17,7
681,The Odyssey,James Joyce,1967,Romance,196,12,4.5
682,War and Peace,Harper Lee,1948,Classic,960,6,8
683,To Kill a Mockingbird,Herman Melville,1976,Horror,811,4,4
684,Jane Eyre,Charlotte Bronte,1967,Mystery,655,3,3.6
685,Moby Dick,F. Scott Fitzgerald,1996,Horror,502,3,2.1
686,Jane Eyre,George Orwell,1945,Fiction,551,15,9.9
687,1984,F. Scott Fitzgerald,2004,Mystery,293,17,3.8
688,The Catcher in the Rye,Herman Melville,1959,Drama,206,18,6.2
689,The Great Gatsby,Jane Austen,1937,Adventure,133,17,6.3
690,The Great Gatsby,Homer,2010,Science Fiction,751,1,3.2
691,The Catcher in the Rye,Leo Tolstoy,1921,Adventure,948,3,7.6
692,1984,Homer,2016,Biography,333,7,8.9
693,To Kill a Mockingbird,Jane Austen,2000,Horror,421,4,4.1
694,To Kill a Mockingbird,James Joyce,2006,Biography,868,6,3.8
695,The Odyssey,J.D. Salinger,1920,Classic,761,7,1.9
696,The Great Gatsby,George Orwell,1954,Biography,457,15,1
697,The Great Gatsby,James Joyce,1906,Fantasy,413,12,5.1
698,The Catcher in the Rye,F. Scott Fitzgerald,2000,Mystery,234,7,10
699,Jane Eyre,Jane Austen,1997,Fantasy,250,5,3.6
700,The Catcher in the Rye,Harper Lee,1953,Mystery,732,16,6.7
701,To Kill a Mockingbird,Charlotte Bronte,1975,Classic,930,13,9.4
702,Jane Eyre,Leo Tolstoy,1997,Romance,537,15,5.5
703,The Catcher in the Rye,F. Scott Fitzgerald,1946,Romance,603,7,3.7
704,To Kill a Mockingbird,George Orwell,1937,Adventure,182,8,10
705,Moby Dick,Harper Lee,2015,Adventure,150,3,0.4
706,The Catcher in the Rye,Herman Melville,2002,Romance,651,4,5.2
707,Jane Eyre,J.D. Salinger,1907,Science Fiction,572,17,3.5
708,The Great Gatsby,Homer,2005,Horror,957,1,4.1
709,The Great Gatsby,Harper Lee,1939,Biography,399,1,0.1
710,The Odyssey,Jane Austen,1993,Fantasy,475,16,3.4
711,The Odyssey,Leo Tolstoy,1929,Classic,532,12,1
712,Ulysses,Charlotte Bronte,1934,Horror,941,20,9.6
713,War and Peace,Homer,1923,Adventure,605,11,8.1
714,Ulysses,Homer,1961,Drama,346,4,9.7
715,Pride and Prejudice,Homer,1951,Adventure,268,13,9.4
716,To Kill a Mockingbird,J.D. Salinger,1980,Classic,795,13,5.4
717,Jane Eyre,Harper Lee,1994,Horror,514,19,10
718,War and Peace,Leo Tolstoy,2005,Science Fiction,973,17,6
719,Ulysses,Homer,1911,Science Fiction,674,15,9.6
720,War and Peace,George Orwell,1963,Drama,123,14,5.8
721,To Kill a Mockingbird,James Joyce,1988,Biography,215,17,3.8
722,To Kill a Mockingbird,Homer,1979,Adventure,156,3,1.1
723,Moby Dick,J.D. Salinger,1903,Fiction,969,14,1.8
724,War and Peace,James Joyce,1907,Romance,921,3,3.9
725,Moby Dick,Harper Lee,1928,Horror,646,5,4.4
726,1984,James Joyce,1952,Biography,267,3,8.9
727,The Catcher in the Rye,F. Scott Fitzgerald,2011,Biography,314,13,2.7
728,Pride and Prejudice,F. Scott Fitzgerald,1956,Biography,601,2,5.6
729,War and Peace,J.D. Salinger,1960,Adventure,392,9,5.8
730,Jane Eyre,Leo Tolstoy,1943,Horror,695,11,8.5
731,Ulysses,Harper Lee,1943,Adventure,681,11,9.8
732,The Great Gatsby,George Orwell,1955,Science Fiction,941,3,1.2
733,Ulysses,Leo Tolstoy,1992,Fantasy,159,8,0.2
734,Moby Dick,Jane Austen,1927,Fiction,153,5,2.7
735,The Catcher in the Rye,Jane Austen,1970,Mystery,466,18,5.6
736,Jane Eyre,Harper Lee,2001,Adventure,885,11,7.4
737,The Odyssey,F. Scott Fitzgerald,1969,Romance,260,9,4.5
738,Jane Eyre,Jane Austen,1976,Fiction,478,20,5.7
739,1984,Leo Tolstoy,1900,Mystery,794,17,5.5
740,War and Peace,Harper Lee,1932,Biography,441,20,1.2
741,The Catcher in the Rye,Herman Melville,1927,Classic,967,7,4.1
742,To Kill a Mockingbird,Homer,1903,Horror,751,13,8.3
743,Pride and Prejudice,James Joyce,1940,Mystery,761,14,4.9
744,Pride and Prejudice,J.D. Salinger,1903,Mystery,308,8,6.3
745,Jane Eyre,Leo Tolstoy,1904,Fiction,638,9,1
746,The Great Gatsby,J.D. Salinger,1986,Biography,827,17,9.5
747,1984,Homer,1975,Adventure,491,10,7
748,To Kill a Mockingbird,George Orwell,1993,Fantasy,812,18,3.1
749,Jane Eyre,Charlotte Bronte,1963,Classic,914,17,4.8
750,The Catcher in the Rye,James Joyce,1920,Mystery,994,5,3.6
751,Jane Eyre,Herman Melville,1956,Mystery,958,20,6.6
752,The Catcher in the Rye,Homer,2011,Fantasy,219,5,3.2
753,1984,Homer,1910,Mystery,895,3,2
754,The Great Gatsby,James Joyce,1904,Fantasy,856,15,2.6
755,To Kill a Mockingbird,Charlotte Bronte,1996,Adventure,335,13,7.9
756,Moby Dick,George Orwell,1961,Adventure,689,16,7
757,The Odyssey,George Orwell,2005,Horror,832,7,8.2
758,Moby Dick,Jane Austen,1930,Romance,912,4,3.4
759,Moby Dick,Herman Melville,1920,Classic,770,14,0.1
760,Moby Dick,George Orwell,1988,Fantasy,145,17,8.9
761,Jane Eyre,George Orwell,1937,Science Fiction,181,10,8.4
762,War and Peace,J.D. Salinger,1992,Horror,607,3,3.5
763,The Catcher in the Rye,Leo Tolstoy,1948,Science Fiction,173,17,3
764,To Kill a Mockingbird,Harper Lee,1907,Horror,190,1,2.3
765,The Great Gatsby,Harper Lee,1933,Mystery,131,8,1.6
766,Moby Dick,Jane Austen,1978,Drama,640,13,3.1
767,War and Peace,Jane Austen,1955,Drama,642,17,5.1
768,The Great Gatsby,Homer,1904,Drama,392,11,1.8
769,Jane Eyre,George Orwell,1968,Fiction,140,13,1.9
770,Ulysses,Charlotte Bronte,1901,Horror,438,17,5.5
771,Ulysses,Charlotte Bronte,2003,Science Fiction,289,12,7.5
772,Ulysses,Jane Austen,2017,Adventure,839,1,7.2
773,1984,James Joyce,1909,Classic,670,10,7.6
774,1984,Herman Melville,1957,Fiction,749,5,8.1
775,The Odyssey,Charlotte Bronte,1902,Adventure,667,11,6.4
776,Moby Dick,Harper Lee,1963,Biography,761,16,2.5
777,Ulysses,George Orwell,2012,Biography,916,18,3.3
778,The Great Gatsby,Leo Tolstoy,1990,Science Fiction,631,17,9.5
779,To Kill a Mockingbird,Harper Lee,1901,Drama,207,4,1.5
780,Moby Dick,Harper Lee,1955,Horror,550,7,8.3
781,The Odyssey,Herman Melville,1971,Biography,295,14,1
782,Jane Eyre,Herman Melville,1978,Adventure,107,16,8.6
783,Ulysses,Homer,1909,Mystery,410,10,5.3
784,War and Peace,Leo Tolstoy,1931,Biography,907,10,0.4
785,War and Peace,Herman Melville,1914,Drama,446,6,8.3
786,War and Peace,Harper Lee,1988,Fantasy,159,4,1.5
787,1984,Herman Melville,1913,Fiction,390,10,7.9
788,To Kill a Mockingbird,Homer,1938,Science Fiction,938,18,0.1
789,1984,Jane Austen,1946,Drama,400,5,9.2
790,Ulysses,Homer,1941,Romance,791,3,5.3
791,To Kill a Mockingbird,F. Scott Fitzgerald,1989,Classic,174,20,0.5
792,1984,Homer,1986,Fantasy,132,12,9.8
793,The Great Gatsby,Leo Tolstoy,1932,Adventure,593,2,4.3
794,The Great Gatsby,F. Scott Fitzgerald,1932,Horror,593,11,5.4
795,The Odyssey,J.D. Salinger,1922,Science Fiction,992,1,6.7
796,Moby Dick,Charlotte Bronte,1955,Fantasy,724,14,6.6
797,The Catcher in the Rye,Homer,1916,Drama,684,11,0.7
798,Pride and Prejudice,Homer,1994,Romance,862,20,8.3
799,Moby Dick,Jane Austen,1999,Mystery,485,3,5.9
800,The Catcher in the Rye,Leo Tolstoy,1943,Biography,531,2,3.5
801,The Great Gatsby,Jane Austen,1940,Biography,124,5,2.8
802,To Kill a Mockingbird,Homer,2024,Science Fiction,305,4,2.3
